"index","Study","Disorder","Balanced_Accuracy","Balanced_Accuracy_SD","Confounds","Feature_Type","Analysis_Type","group_var"
743,"UCLA_CNP","BP",0.495265151515151,0.0147872398557068,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","pli_multitaper_max_fs-1_fmin-0_fmax-0-5"
744,"UCLA_CNP","BP",0.53230303030303,0.092367367226877,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","psi_multitaper_mean_fs-1_fmin-0_fmax-0-5"
745,"UCLA_CNP","BP",0.575772727272727,0.130150383785005,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean"
746,"UCLA_CNP","BP",0.49,0.0339461436726914,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5"
747,"UCLA_CNP","BP",0.496083333333333,0.0385760819096556,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","te_kraskov_NN-4_DCE_k-max-10_tau-max-4"
748,"UCLA_CNP","SCZ",0.648401515151515,0.120452639347864,"Age+Sex","Features+Confounds","Brain_Region","Left-Accumbens-area"
749,"UCLA_CNP","SCZ",0.642462121212121,0.120638102436837,"Age+Sex","Features+Confounds","Brain_Region","Left-Amygdala"
750,"UCLA_CNP","SCZ",0.62380303030303,0.137484939360919,"Age+Sex","Features+Confounds","Brain_Region","Left-Caudate"
751,"UCLA_CNP","SCZ",0.560621212121212,0.128242330180096,"Age+Sex","Features+Confounds","Brain_Region","Left-Hippocampus"
752,"UCLA_CNP","SCZ",0.557727272727273,0.130971955594607,"Age+Sex","Features+Confounds","Brain_Region","Left-Pallidum"
753,"UCLA_CNP","SCZ",0.631651515151515,0.130776902765816,"Age+Sex","Features+Confounds","Brain_Region","Left-Putamen"
754,"UCLA_CNP","SCZ",0.609393939393939,0.127978968124444,"Age+Sex","Features+Confounds","Brain_Region","Left-Thalamus-Proper"
755,"UCLA_CNP","SCZ",0.62505303030303,0.128707471208017,"Age+Sex","Features+Confounds","Brain_Region","Right-Accumbens-area"
756,"UCLA_CNP","SCZ",0.66919696969697,0.125662357327427,"Age+Sex","Features+Confounds","Brain_Region","Right-Amygdala"
757,"UCLA_CNP","SCZ",0.649545454545455,0.114773112411605,"Age+Sex","Features+Confounds","Brain_Region","Right-Caudate"
758,"UCLA_CNP","SCZ",0.656219696969697,0.126852081140776,"Age+Sex","Features+Confounds","Brain_Region","Right-Hippocampus"
759,"UCLA_CNP","SCZ",0.600227272727273,0.138250620393538,"Age+Sex","Features+Confounds","Brain_Region","Right-Pallidum"
760,"UCLA_CNP","SCZ",0.546606060606061,0.114915335016374,"Age+Sex","Features+Confounds","Brain_Region","Right-Putamen"
761,"UCLA_CNP","SCZ",0.62130303030303,0.122887642880489,"Age+Sex","Features+Confounds","Brain_Region","Right-Thalamus-Proper"
762,"UCLA_CNP","SCZ",0.703984848484849,0.106578473545857,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-bankssts"
763,"UCLA_CNP","SCZ",0.672643939393939,0.120347770235323,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-caudalanteriorcingulate"
764,"UCLA_CNP","SCZ",0.590106060606061,0.120225303707562,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-caudalmiddlefrontal"
765,"UCLA_CNP","SCZ",0.696742424242424,0.118431798085586,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-cuneus"
766,"UCLA_CNP","SCZ",0.602537878787879,0.104184140226845,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-entorhinal"
767,"UCLA_CNP","SCZ",0.640901515151515,0.126941813993381,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-frontalpole"
768,"UCLA_CNP","SCZ",0.598833333333333,0.127294926970567,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-fusiform"
769,"UCLA_CNP","SCZ",0.657886363636364,0.108040631236913,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-inferiorparietal"
770,"UCLA_CNP","SCZ",0.646,0.111065348702831,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-inferiortemporal"
771,"UCLA_CNP","SCZ",0.632393939393939,0.127555234726571,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-insula"
772,"UCLA_CNP","SCZ",0.643568181818182,0.111518396149198,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-isthmuscingulate"
773,"UCLA_CNP","SCZ",0.671083333333333,0.108409377535007,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-lateraloccipital"
774,"UCLA_CNP","SCZ",0.598477272727273,0.12728468317151,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-lateralorbitofrontal"
775,"UCLA_CNP","SCZ",0.691992424242424,0.11781960727312,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-lingual"
776,"UCLA_CNP","SCZ",0.612992424242424,0.124169116866252,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-medialorbitofrontal"
777,"UCLA_CNP","SCZ",0.554401515151515,0.125491109108113,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-middletemporal"
778,"UCLA_CNP","SCZ",0.592401515151515,0.116842559132295,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-paracentral"
779,"UCLA_CNP","SCZ",0.622568181818182,0.116760160692312,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-parahippocampal"
780,"UCLA_CNP","SCZ",0.60855303030303,0.110213909089705,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-parsopercularis"
781,"UCLA_CNP","SCZ",0.598969696969697,0.130850022171595,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-parsorbitalis"
782,"UCLA_CNP","SCZ",0.524515151515151,0.126749132503042,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-parstriangularis"
783,"UCLA_CNP","SCZ",0.685212121212121,0.110220861718039,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-pericalcarine"
784,"UCLA_CNP","SCZ",0.621621212121212,0.132125516458811,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-postcentral"
785,"UCLA_CNP","SCZ",0.61269696969697,0.124467734514581,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-posteriorcingulate"
786,"UCLA_CNP","SCZ",0.644992424242424,0.118583414996576,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-precentral"
787,"UCLA_CNP","SCZ",0.689045454545455,0.117321850754017,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-precuneus"
788,"UCLA_CNP","SCZ",0.649075757575758,0.125012014894089,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-rostralanteriorcingulate"
789,"UCLA_CNP","SCZ",0.563901515151515,0.125617884391963,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-rostralmiddlefrontal"
790,"UCLA_CNP","SCZ",0.646060606060606,0.118417822167116,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-superiorfrontal"
791,"UCLA_CNP","SCZ",0.592219696969697,0.118967969824224,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-superiorparietal"
792,"UCLA_CNP","SCZ",0.644977272727273,0.118745938790909,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-superiortemporal"
793,"UCLA_CNP","SCZ",0.612734848484848,0.133095103936258,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-supramarginal"
794,"UCLA_CNP","SCZ",0.599015151515152,0.116890083186063,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-temporalpole"
795,"UCLA_CNP","SCZ",0.551242424242424,0.116964701073744,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-transversetemporal"
796,"UCLA_CNP","SCZ",0.625340909090909,0.12861839867624,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-bankssts"
797,"UCLA_CNP","SCZ",0.718674242424242,0.115550573522657,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-caudalanteriorcingulate"
798,"UCLA_CNP","SCZ",0.641878787878788,0.129174417677994,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-caudalmiddlefrontal"
799,"UCLA_CNP","SCZ",0.693143939393939,0.114981144757795,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-cuneus"
800,"UCLA_CNP","SCZ",0.645772727272727,0.118773739772779,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-entorhinal"
801,"UCLA_CNP","SCZ",0.631204545454546,0.11799677730246,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-frontalpole"
802,"UCLA_CNP","SCZ",0.614651515151515,0.12228065428516,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-fusiform"
803,"UCLA_CNP","SCZ",0.603856060606061,0.110922083082517,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-inferiorparietal"
804,"UCLA_CNP","SCZ",0.534037878787879,0.13261999152748,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-inferiortemporal"
805,"UCLA_CNP","SCZ",0.646098484848485,0.117328815505634,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-insula"
806,"UCLA_CNP","SCZ",0.658689393939394,0.136896996884109,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-isthmuscingulate"
807,"UCLA_CNP","SCZ",0.686878787878788,0.111212069084858,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-lateraloccipital"
808,"UCLA_CNP","SCZ",0.679204545454545,0.109842831251027,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-lateralorbitofrontal"
809,"UCLA_CNP","SCZ",0.660106060606061,0.117754343126889,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-lingual"
810,"UCLA_CNP","SCZ",0.670348484848485,0.122757595629702,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-medialorbitofrontal"
811,"UCLA_CNP","SCZ",0.643022727272727,0.116595702233636,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-middletemporal"
812,"UCLA_CNP","SCZ",0.649840909090909,0.10744598365541,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-paracentral"
813,"UCLA_CNP","SCZ",0.607969696969697,0.137842265686976,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-parahippocampal"
814,"UCLA_CNP","SCZ",0.689969696969697,0.133502668162226,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-parsopercularis"
815,"UCLA_CNP","SCZ",0.635075757575758,0.110614787006226,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-parsorbitalis"
816,"UCLA_CNP","SCZ",0.62280303030303,0.115522732042543,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-parstriangularis"
817,"UCLA_CNP","SCZ",0.685590909090909,0.121471016940324,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-pericalcarine"
818,"UCLA_CNP","SCZ",0.708712121212121,0.114849331845789,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-postcentral"
819,"UCLA_CNP","SCZ",0.627166666666667,0.128704893229927,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-posteriorcingulate"
820,"UCLA_CNP","SCZ",0.593037878787879,0.113778234824659,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-precentral"
821,"UCLA_CNP","SCZ",0.637689393939394,0.140903469867907,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-precuneus"
822,"UCLA_CNP","SCZ",0.536333333333333,0.130837501256256,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-rostralanteriorcingulate"
823,"UCLA_CNP","SCZ",0.601181818181818,0.117870279573621,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-rostralmiddlefrontal"
824,"UCLA_CNP","SCZ",0.667643939393939,0.110284317155763,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-superiorfrontal"
825,"UCLA_CNP","SCZ",0.618136363636364,0.118064956191866,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-superiorparietal"
826,"UCLA_CNP","SCZ",0.649568181818182,0.10973368049552,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-superiortemporal"
827,"UCLA_CNP","SCZ",0.643871212121212,0.118081761257181,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-supramarginal"
828,"UCLA_CNP","SCZ",0.578212121212121,0.134183639094212,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-temporalpole"
829,"UCLA_CNP","SCZ",0.659515151515151,0.112647380940185,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-transversetemporal"
830,"UCLA_CNP","SCZ",0.67969696969697,0.113826745937963,"Age+Sex+FD","Features+Confounds","Brain_Region","Left-Accumbens-area"
831,"UCLA_CNP","SCZ",0.701181818181818,0.104779215464158,"Age+Sex+FD","Features+Confounds","Brain_Region","Left-Amygdala"
832,"UCLA_CNP","SCZ",0.695409090909091,0.113902240741636,"Age+Sex+FD","Features+Confounds","Brain_Region","Left-Caudate"
833,"UCLA_CNP","SCZ",0.657219696969697,0.113495906206443,"Age+Sex+FD","Features+Confounds","Brain_Region","Left-Hippocampus"
834,"UCLA_CNP","SCZ",0.629234848484848,0.129682299687189,"Age+Sex+FD","Features+Confounds","Brain_Region","Left-Pallidum"
835,"UCLA_CNP","SCZ",0.675439393939394,0.125416410415548,"Age+Sex+FD","Features+Confounds","Brain_Region","Left-Putamen"
836,"UCLA_CNP","SCZ",0.680310606060606,0.119214217099607,"Age+Sex+FD","Features+Confounds","Brain_Region","Left-Thalamus-Proper"
837,"UCLA_CNP","SCZ",0.669598484848485,0.11904492690022,"Age+Sex+FD","Features+Confounds","Brain_Region","Right-Accumbens-area"
838,"UCLA_CNP","SCZ",0.714727272727273,0.121829775803718,"Age+Sex+FD","Features+Confounds","Brain_Region","Right-Amygdala"
839,"UCLA_CNP","SCZ",0.686742424242424,0.129107415225905,"Age+Sex+FD","Features+Confounds","Brain_Region","Right-Caudate"
840,"UCLA_CNP","SCZ",0.688765151515151,0.122960448365859,"Age+Sex+FD","Features+Confounds","Brain_Region","Right-Hippocampus"
841,"UCLA_CNP","SCZ",0.689757575757576,0.124585532268471,"Age+Sex+FD","Features+Confounds","Brain_Region","Right-Pallidum"
842,"UCLA_CNP","SCZ",0.601234848484849,0.110759558161992,"Age+Sex+FD","Features+Confounds","Brain_Region","Right-Putamen"
843,"UCLA_CNP","SCZ",0.683166666666667,0.114374735119157,"Age+Sex+FD","Features+Confounds","Brain_Region","Right-Thalamus-Proper"
844,"UCLA_CNP","SCZ",0.736325757575758,0.107061251845711,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-bankssts"
845,"UCLA_CNP","SCZ",0.697871212121212,0.117583656860022,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-caudalanteriorcingulate"
846,"UCLA_CNP","SCZ",0.670136363636364,0.120459583341081,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-caudalmiddlefrontal"
847,"UCLA_CNP","SCZ",0.70319696969697,0.118167669445726,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-cuneus"
848,"UCLA_CNP","SCZ",0.644287878787879,0.115329917743907,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-entorhinal"
849,"UCLA_CNP","SCZ",0.647515151515151,0.116823685176837,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-frontalpole"
850,"UCLA_CNP","SCZ",0.659363636363636,0.105522406823042,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-fusiform"
851,"UCLA_CNP","SCZ",0.688,0.108918847917314,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-inferiorparietal"
852,"UCLA_CNP","SCZ",0.684378787878788,0.112258650738249,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-inferiortemporal"
853,"UCLA_CNP","SCZ",0.682318181818182,0.129217500344585,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-insula"
854,"UCLA_CNP","SCZ",0.661530303030303,0.103397553261486,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-isthmuscingulate"
855,"UCLA_CNP","SCZ",0.680568181818182,0.108304372537664,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-lateraloccipital"
856,"UCLA_CNP","SCZ",0.631151515151515,0.119647475363399,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-lateralorbitofrontal"
857,"UCLA_CNP","SCZ",0.723840909090909,0.11460228469384,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-lingual"
858,"UCLA_CNP","SCZ",0.676219696969697,0.106129503126159,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-medialorbitofrontal"
859,"UCLA_CNP","SCZ",0.615765151515152,0.120043662953894,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-middletemporal"
860,"UCLA_CNP","SCZ",0.677075757575758,0.116529422293381,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-paracentral"
861,"UCLA_CNP","SCZ",0.693378787878788,0.106417237873244,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-parahippocampal"
862,"UCLA_CNP","SCZ",0.633507575757576,0.106673741258751,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-parsopercularis"
863,"UCLA_CNP","SCZ",0.678606060606061,0.121124380931759,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-parsorbitalis"
864,"UCLA_CNP","SCZ",0.663393939393939,0.119815612296544,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-parstriangularis"
865,"UCLA_CNP","SCZ",0.707265151515152,0.120924872707405,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-pericalcarine"
866,"UCLA_CNP","SCZ",0.64225,0.116176779413169,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-postcentral"
867,"UCLA_CNP","SCZ",0.633037878787879,0.112575648147065,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-posteriorcingulate"
868,"UCLA_CNP","SCZ",0.685825757575758,0.11702350703537,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-precentral"
869,"UCLA_CNP","SCZ",0.702242424242424,0.117358583299812,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-precuneus"
870,"UCLA_CNP","SCZ",0.704651515151515,0.103195539684721,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-rostralanteriorcingulate"
871,"UCLA_CNP","SCZ",0.640878787878788,0.128308490379883,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-rostralmiddlefrontal"
872,"UCLA_CNP","SCZ",0.672931818181818,0.11265101083063,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-superiorfrontal"
873,"UCLA_CNP","SCZ",0.644863636363636,0.116720845151296,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-superiorparietal"
874,"UCLA_CNP","SCZ",0.695863636363636,0.117818582105769,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-superiortemporal"
875,"UCLA_CNP","SCZ",0.678318181818182,0.101824356975641,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-supramarginal"
876,"UCLA_CNP","SCZ",0.664234848484848,0.117079422769554,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-temporalpole"
877,"UCLA_CNP","SCZ",0.639560606060606,0.110670278140438,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-transversetemporal"
878,"UCLA_CNP","SCZ",0.654931818181818,0.110340873955562,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-bankssts"
879,"UCLA_CNP","SCZ",0.71255303030303,0.102932422976025,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-caudalanteriorcingulate"
880,"UCLA_CNP","SCZ",0.692454545454546,0.109772644095735,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-caudalmiddlefrontal"
881,"UCLA_CNP","SCZ",0.713068181818182,0.112233632648936,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-cuneus"
882,"UCLA_CNP","SCZ",0.68294696969697,0.120892383954129,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-entorhinal"
883,"UCLA_CNP","SCZ",0.612863636363636,0.124089003013758,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-frontalpole"
884,"UCLA_CNP","SCZ",0.641022727272727,0.11924810035889,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-fusiform"
885,"UCLA_CNP","SCZ",0.671765151515151,0.119364498519388,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-inferiorparietal"
886,"UCLA_CNP","SCZ",0.649030303030303,0.119821573081256,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-inferiortemporal"
887,"UCLA_CNP","SCZ",0.656181818181818,0.116575187044843,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-insula"
888,"UCLA_CNP","SCZ",0.682401515151515,0.127787253021436,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-isthmuscingulate"
889,"UCLA_CNP","SCZ",0.732204545454545,0.11130646357807,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-lateraloccipital"
890,"UCLA_CNP","SCZ",0.709409090909091,0.1051704181134,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-lateralorbitofrontal"
891,"UCLA_CNP","SCZ",0.725310606060606,0.105877563802518,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-lingual"
892,"UCLA_CNP","SCZ",0.703977272727273,0.117775075248138,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-medialorbitofrontal"
893,"UCLA_CNP","SCZ",0.663522727272727,0.1236381686142,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-middletemporal"
894,"UCLA_CNP","SCZ",0.692083333333333,0.112945269955597,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-paracentral"
895,"UCLA_CNP","SCZ",0.626477272727273,0.12265381601325,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-parahippocampal"
896,"UCLA_CNP","SCZ",0.701613636363636,0.126605807950515,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-parsopercularis"
897,"UCLA_CNP","SCZ",0.664787878787879,0.127020429306418,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-parsorbitalis"
898,"UCLA_CNP","SCZ",0.634310606060606,0.104436507769754,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-parstriangularis"
899,"UCLA_CNP","SCZ",0.714083333333333,0.114056823150807,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-pericalcarine"
900,"UCLA_CNP","SCZ",0.751977272727273,0.0992491647379035,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-postcentral"
901,"UCLA_CNP","SCZ",0.690780303030303,0.114818312678362,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-posteriorcingulate"
902,"UCLA_CNP","SCZ",0.647969696969697,0.108845061890451,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-precentral"
903,"UCLA_CNP","SCZ",0.700893939393939,0.124546341722733,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-precuneus"
904,"UCLA_CNP","SCZ",0.653840909090909,0.118423856001076,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-rostralanteriorcingulate"
905,"UCLA_CNP","SCZ",0.684356060606061,0.126344710462418,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-rostralmiddlefrontal"
906,"UCLA_CNP","SCZ",0.681916666666667,0.0967528983708775,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-superiorfrontal"
907,"UCLA_CNP","SCZ",0.660583333333333,0.118441095930588,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-superiorparietal"
908,"UCLA_CNP","SCZ",0.667121212121212,0.113995860289312,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-superiortemporal"
909,"UCLA_CNP","SCZ",0.698765151515152,0.113672714061568,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-supramarginal"
910,"UCLA_CNP","SCZ",0.608651515151515,0.124812479577922,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-temporalpole"
911,"UCLA_CNP","SCZ",0.664045454545455,0.117246966709452,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-transversetemporal"
912,"UCLA_CNP","SCZ",0.635333333333333,0.0882896993079398,"Age+Sex","Features+Confounds","SPI_Combo","anm"
913,"UCLA_CNP","SCZ",0.662666666666667,0.113374102015492,"Age+Sex","Features+Confounds","SPI_Combo","bary_dtw_mean"
914,"UCLA_CNP","SCZ",0.646651515151515,0.10280342081107,"Age+Sex","Features+Confounds","SPI_Combo","cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5"
915,"UCLA_CNP","SCZ",0.65594696969697,0.114180686692732,"Age+Sex","Features+Confounds","SPI_Combo","coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10"
916,"UCLA_CNP","SCZ",0.711484848484849,0.122844019338946,"Age+Sex","Features+Confounds","SPI_Combo","cov_EmpiricalCovariance"
917,"UCLA_CNP","SCZ",0.666772727272727,0.109786220915048,"Age+Sex","Features+Confounds","SPI_Combo","di_gaussian"
918,"UCLA_CNP","SCZ",0.685280303030303,0.116775747873787,"Age+Sex","Features+Confounds","SPI_Combo","dtw_constraint-itakura"
919,"UCLA_CNP","SCZ",0.667409090909091,0.116022942937921,"Age+Sex","Features+Confounds","SPI_Combo","pec"
920,"UCLA_CNP","SCZ",0.639515151515151,0.0867691092199795,"Age+Sex","Features+Confounds","SPI_Combo","phi_star_t-1_norm-0"
921,"UCLA_CNP","SCZ",0.567878787878788,0.0798339325733329,"Age+Sex","Features+Confounds","SPI_Combo","pli_multitaper_max_fs-1_fmin-0_fmax-0-5"
922,"UCLA_CNP","SCZ",0.646689393939394,0.118565313708709,"Age+Sex","Features+Confounds","SPI_Combo","psi_multitaper_mean_fs-1_fmin-0_fmax-0-5"
923,"UCLA_CNP","SCZ",0.626287878787879,0.12837143910404,"Age+Sex","Features+Confounds","SPI_Combo","psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean"
924,"UCLA_CNP","SCZ",0.591674242424242,0.0860148536728404,"Age+Sex","Features+Confounds","SPI_Combo","sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5"
925,"UCLA_CNP","SCZ",0.639219696969697,0.102265264893438,"Age+Sex","Features+Confounds","SPI_Combo","te_kraskov_NN-4_DCE_k-max-10_tau-max-4"
926,"UCLA_CNP","SCZ",0.640037878787879,0.0879296591699217,"Age+Sex+FD","Features+Confounds","SPI_Combo","anm"
927,"UCLA_CNP","SCZ",0.661212121212121,0.11345675020553,"Age+Sex+FD","Features+Confounds","SPI_Combo","bary_dtw_mean"
928,"UCLA_CNP","SCZ",0.652356060606061,0.102776559140202,"Age+Sex+FD","Features+Confounds","SPI_Combo","cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5"
929,"UCLA_CNP","SCZ",0.655984848484848,0.113937642652726,"Age+Sex+FD","Features+Confounds","SPI_Combo","coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10"
930,"UCLA_CNP","SCZ",0.713318181818182,0.123088720730261,"Age+Sex+FD","Features+Confounds","SPI_Combo","cov_EmpiricalCovariance"
931,"UCLA_CNP","SCZ",0.669477272727273,0.112151728933405,"Age+Sex+FD","Features+Confounds","SPI_Combo","di_gaussian"
932,"UCLA_CNP","SCZ",0.685242424242424,0.117109384642552,"Age+Sex+FD","Features+Confounds","SPI_Combo","dtw_constraint-itakura"
